true,pred
65.0,68.43348216596411
65.0,61.912260433723986
58.0,58.94243281430164
58.0,48.59625434916808
67.0,72.07829554398984
67.0,76.92728612161949
36.0,30.928791639931262
36.0,65.44377826369185
33.0,20.93574815927707
33.0,76.44475497202029
62.0,66.66628996991892
62.0,76.15224323041264
67.0,74.70611282799405
67.0,70.26450663251075
58.0,62.296475059294266
58.0,56.283495711477315
67.0,71.4267151739237
67.0,37.4187039813321
58.0,57.10755631726306
58.0,68.59527448244614
80.0,86.26744347189435
80.0,67.19792416442147
52.0,50.575461057673635
52.0,81.46743836729559
64.0,68.3958094094071
64.0,91.48468097185912
69.0,71.60270389844271
69.0,68.43654701615117
54.0,51.92200812916798
54.0,64.88806114473726
71.0,80.12134754804481
71.0,82.65878252582286
32.0,23.031256769512538
32.0,30.38396709989763
76.0,86.36548016841368
76.0,32.9703720039426
76.0,82.76549884202382
76.0,66.97125872959248
64.0,69.5681036852983
64.0,72.76150432976078
49.0,53.894155039237035
49.0,73.73578982731186
74.0,81.80355684224963
74.0,68.45771438215831
59.0,57.91669297895055
59.0,19.864658647789952
14.0,12.76039167155227
14.0,55.7963287707131
59.0,64.71334229220076
59.0,-1.7308508146380746
67.0,71.44740199747878
67.0,78.88869699921355
69.0,72.23663213554488
69.0,80.32060026589295
68.0,72.57676668759945
68.0,52.18787980491891
47.0,44.08728327226714
47.0,75.9904374839183
70.0,77.64248360512386
70.0,57.39153817860495
43.0,42.57219552796249
43.0,61.30528577051143
65.0,69.92487822018569
65.0,84.84121552514796
37.0,36.71564106533589
37.0,61.23462934389454
68.0,77.83068855992076
68.0,81.00959179867016
71.0,77.37555410950375
71.0,69.95205671792485
47.0,40.527820599351855
47.0,61.051740319057444
71.0,79.79633917544743
71.0,70.89668533781554
39.0,34.3121059993577
39.0,71.09171197928936
60.0,58.057513051736294
60.0,46.04854441681073
74.0,84.59235930794142
74.0,73.74747129973122
67.0,75.98075700935794
67.0,67.86500426988135
41.0,33.189883058404064
41.0,75.55817023080465
65.0,74.02970580841696
65.0,68.87165425040979
64.0,65.91753727170487
64.0,68.50784079738452
68.0,77.32712982698274
68.0,47.93428379267914
67.0,71.44724737904949
67.0,72.54723761167315
64.0,69.89581664255928
64.0,54.571241748833415
70.0,76.00569916406823
70.0,74.71315483219126
59.0,61.774752513658825
59.0,75.48572213277919
74.0,80.33155030236895
74.0,70.94717554430434
75.0,83.6382383617655
75.0,64.8224931033709
60.0,62.31314973116088
60.0,55.972275694430266
61.0,67.11952495687547
61.0,77.31535142778671
49.0,53.598547250296065
49.0,74.35300594742085
59.0,58.84512226620711
59.0,71.40536269645213
58.0,57.53819754671832
58.0,67.95980975354223
66.0,70.13362065502969
66.0,55.458801260331825
68.0,71.7455409370665
68.0,48.418765093900674
65.0,68.79530599741423
65.0,14.656152425432538
69.0,72.47697495742318
69.0,65.08489994337015
66.0,73.3279227235185
66.0,72.43670202513528
55.0,55.3906011826395
55.0,81.24042249492089
22.0,13.439564105349689
22.0,16.123573919276964
71.0,76.69316476470135
71.0,77.19689931131069
69.0,73.78353223102295
69.0,91.35372128877685
74.0,80.74041263664344
74.0,58.00650854473298
36.0,25.89460865238283
36.0,46.501989491862446
29.0,23.70313791891965
29.0,40.95385894651571
55.0,52.62964091940262
55.0,56.10307766688396
33.0,19.60749274601011
33.0,4.19981122360366
73.0,81.2031020027224
73.0,52.811541899716815
50.0,50.80490825516256
50.0,13.75713858066274
30.0,16.21677449980848
30.0,57.27263924210666
48.0,46.60803075176443
48.0,74.15666761298041
56.0,57.17584782793807
56.0,82.55786168966148
69.0,73.46754795161695
69.0,72.46908103292463
66.0,71.62983249855188
66.0,65.59905768325518
39.0,28.24125179086184
39.0,51.255251566890934
57.0,58.26863431509895
57.0,68.9347608565177
42.0,31.337803812535185
42.0,59.443779070187475
64.0,65.46080382622267
64.0,76.27239023978717
66.0,70.99341236250501
66.0,48.266200174472885
73.0,78.08303798701672
73.0,76.28521104686263
60.0,54.70650610659152
60.0,79.74622302547863
57.0,56.44775132393528
57.0,74.5978689752896
72.0,78.41896315434207
72.0,44.5995849832841
63.0,65.73865794273212
63.0,27.642914416493056
62.0,68.12765659961087
62.0,76.13744371798504
71.0,77.83706352440129
71.0,46.3836727822561
43.0,36.38211557220768
43.0,70.31475717145224
34.0,17.21103899264557
34.0,80.19401088670901
70.0,74.52329745486088
70.0,75.78160721005179
68.0,74.70885300842474
68.0,91.2398965578301
78.0,85.7773352691051
78.0,76.38423181369006
75.0,79.97543178654547
75.0,44.05528363024399
63.0,65.30125600363357
63.0,57.203397450107104
45.0,42.38274737038654
45.0,-2.894288621867645
66.0,72.06556772771239
66.0,39.8577812957119
44.0,42.28051372806004
44.0,74.35534421809871
45.0,42.67376012411739
45.0,58.10841059874997
72.0,76.52825077453747
72.0,58.206639401494954
26.0,6.8600891925074166
26.0,55.842603434231194
61.0,63.22663704095146
61.0,72.20403271644125
38.0,34.40971170628609
38.0,82.67315365523103
66.0,73.83305305470537
66.0,80.9119467560555
55.0,55.171019879046696
55.0,79.1943046346542
69.0,75.11208026405524
69.0,14.503809237651069
69.0,73.14099706946678
69.0,45.04387421475826
59.0,64.64528867772026
59.0,75.48738903488874
45.0,46.43977330080838
45.0,77.1430630230638
72.0,77.91639449075313
72.0,82.68857530984809
55.0,57.09532365929408
55.0,33.296735777564095
53.0,53.507607849085616
53.0,74.0939470991072
65.0,70.66983798752847
65.0,54.45882830659883
45.0,38.647666395046826
45.0,64.37623836488854
63.0,66.03904683370581
63.0,74.99421903880688
14.0,10.612101336876549
14.0,0.4475800145687572
50.0,44.741727220391
50.0,83.28424213263605
70.0,76.47898810187326
70.0,87.52412728604537
49.0,48.78639083611387
49.0,78.95139554176018
65.0,70.8551179885788
65.0,68.96896254843404
66.0,71.90674219038362
66.0,56.925340410552906
62.0,62.76553099493276
62.0,80.10208016148465
48.0,46.831348873432546
48.0,49.995751684591994
59.0,61.20909810216119
59.0,42.00444317262753
71.0,75.25998233300481
71.0,32.53524624601209
70.0,78.19893491719512
70.0,73.97628980213142
86.0,94.68120087605729
86.0,37.20486342740867
68.0,74.05995444767939
68.0,77.74166963634866
36.0,35.96945380129387
36.0,72.32138888615191
64.0,69.78704758033047
64.0,69.46508559599636
50.0,46.758753410449515
50.0,61.85878545695442
53.0,52.89312889118929
53.0,48.095987927584304
64.0,69.48519447645214
64.0,59.85257806248978
60.0,64.7707145913493
60.0,40.13834153522481
39.0,32.10761192238863
39.0,74.00658888336915
46.0,47.131380284397835
46.0,81.3425476999808
57.0,57.10304124370822
57.0,58.665010966296165
68.0,71.71378983401218
68.0,59.037815837377764
48.0,40.5842636154228
48.0,78.06679400453947
63.0,69.35556627375252
63.0,67.30962118992858
73.0,78.29007857328924
73.0,85.11065155193234
68.0,75.40866142544519
68.0,61.4545718803941
78.0,87.59275180626372
78.0,58.85757691988664
65.0,68.8316280887816
65.0,68.56513045495024
68.0,68.57993261404431
68.0,41.08813583547959
72.0,78.15850606665288
72.0,74.49739885998355
39.0,37.45610789473028
39.0,32.67121580890483
74.0,80.31013675915187
74.0,60.378963545408396
68.0,76.63872717555404
68.0,52.553844852555585
31.0,25.413739878794047
31.0,80.03150432013587
55.0,55.57444812770842
55.0,41.07375872506395
19.0,11.78580959598321
19.0,68.76574395756853
61.0,62.420975306236244
61.0,70.44143839793242
18.0,7.317917125742895
18.0,64.69385941957876
19.0,-3.8225066628281184
19.0,39.5979578830441
65.0,74.12403956735812
65.0,49.40708780455196
37.0,30.76630548395815
37.0,68.86180665714812
61.0,65.87993702027882
61.0,78.60241125728129
72.0,77.0907963697997
72.0,63.09687436032152
69.0,74.96632245185833
69.0,72.50476394302046
49.0,49.82776545706531
49.0,67.14150498290456
61.0,62.53916053203619
61.0,33.50335703320826
14.0,9.008892539559383
14.0,48.209065968166556
50.0,48.1065299164473
50.0,82.03180532037123
70.0,70.76499638391573
70.0,71.75461848492967
47.0,44.3094595276379
47.0,14.433010175347931
57.0,56.27200491960093
57.0,68.33638737481903
46.0,42.289902771956804
46.0,85.30325539036318
55.0,57.95163094858009
55.0,63.44185632267471
43.0,38.51950116210929
43.0,19.526176204628143
80.0,89.25420521438502
80.0,79.44888059021582
50.0,42.816732238544716
50.0,74.75890263750131
73.0,81.36408286773218
73.0,52.20679715056002
74.0,83.04929402989
74.0,68.70242475259073
74.0,80.05409005300953
74.0,81.37679730294946
39.0,32.36522876895464
39.0,40.616577080267746
68.0,70.37351511758885
68.0,34.01081487807659
54.0,52.299059858289695
54.0,67.12996792151534
27.0,25.707486650672877
27.0,60.42133660121942
38.0,35.61533435455499
38.0,80.4059361920207
77.0,85.31567120567661
77.0,77.79433422696866
68.0,74.48346833856596
68.0,63.146559228849014
53.0,52.06805544035751
53.0,51.151410056642646
65.0,67.74843878787237
65.0,58.63881727553314
45.0,52.29366456150933
45.0,76.57682963010802
78.0,88.2778940802981
78.0,61.50239543038748
73.0,76.08698235691668
73.0,82.78311360200814
60.0,64.76390036268867
60.0,74.78428109818492
66.0,70.73320503014969
66.0,70.32721523637002
81.0,89.08848291875171
81.0,46.508777742073846
48.0,39.59180524235711
48.0,80.73965402052744
64.0,66.21993539018166
64.0,31.640285219601424
67.0,72.29933758873051
67.0,51.00617497953459
59.0,61.32653562164256
59.0,61.94883041987811
76.0,83.97583213105491
76.0,76.91371438328747
71.0,75.32808401392833
71.0,47.45608606085597
30.0,19.460496054676298
30.0,56.13869768289197
29.0,21.681208529564003
29.0,87.23885359787386
15.0,3.8412730099108217
15.0,28.682910374601875
75.0,83.005843702535
75.0,87.49198414327532
31.0,16.901530961496917
31.0,23.42189557264112
53.0,54.40498595927693
53.0,75.16340267416086
76.0,80.78354807097855
76.0,77.78478274131311
66.0,69.02864113178396
66.0,56.6266370600095
67.0,71.35303479694619
67.0,5.641684139188385
44.0,46.82057644794065
44.0,86.4940527837573
59.0,59.46720964904449
59.0,37.92173793954197
67.0,71.24116627359194
67.0,63.685876650700095
59.0,59.145316505502535
59.0,47.263872084569584
66.0,68.750633956086
66.0,78.50646230765909
22.0,4.545639134143244
22.0,88.68574032411885
44.0,43.66880624194539
44.0,24.053817371552782
63.0,63.88231517591049
63.0,53.43248069922055
72.0,74.86103447259995
72.0,48.962370643686484
62.0,60.883434976858155
62.0,22.313065545107804
75.0,81.84195382747617
75.0,68.66153784763725
66.0,69.45091182137168
66.0,61.800180269673774
53.0,55.83203255527758
53.0,71.90725759418427
60.0,56.840515420542374
60.0,83.61290513023818
58.0,58.17185972743329
58.0,44.05528363024399
52.0,52.64536651014026
52.0,72.2379754851039
69.0,73.84539399006701
69.0,86.15109238838852
61.0,60.30709069843249
61.0,66.73724911747479
46.0,39.69424007758198
46.0,67.39765974471152
72.0,74.96601283417198
72.0,54.77141093060908
68.0,69.1076534653265
68.0,72.85830020005005
63.0,69.53252554289651
63.0,48.211677823174796
67.0,72.0331991555268
67.0,75.57208474036463
46.0,37.976174868613555
46.0,55.62102878373469
31.0,18.215983548741406
31.0,70.60642544943107
75.0,81.21871887009092
75.0,74.47804820825223
65.0,68.47424674136903
65.0,74.660661507072
62.0,64.00798105543475
62.0,74.4653597409727
74.0,83.41793199181473
74.0,51.59480202245123
71.0,76.64343732014794
71.0,67.08988343435487
73.0,78.90739108777257
73.0,74.43506343181957
60.0,58.37226997449437
60.0,81.82843254689868
54.0,57.862244825664675
54.0,73.59720695343424
71.0,73.07099998938571
71.0,88.02586533154528
73.0,82.4446767876745
73.0,12.9829322329864
56.0,56.300678857343826
56.0,62.63036499520052
55.0,54.76606384311816
55.0,72.11709539905155
65.0,72.10984624615116
65.0,44.48141228516323
72.0,80.05531507185066
72.0,59.03189909438379
75.0,83.21563877689442
75.0,69.80400565408468
54.0,56.165213667974626
54.0,53.61562531588635
61.0,67.56155003500356
61.0,70.32534327450861
69.0,74.75903080988053
69.0,81.04213424944561
79.0,87.735336432481
79.0,77.02354398014938
70.0,74.54076926467957
70.0,49.153778864119545
73.0,78.89372972543867
73.0,81.70230670564365
66.0,68.12646465999524
66.0,42.75781802233797
58.0,59.65943659260404
58.0,79.53073335302872
79.0,86.94662913251483
79.0,69.01612643003756
26.0,22.576088497294336
26.0,86.85263816382235
71.0,79.94056221216783
71.0,65.78009383274997
71.0,76.19315036302925
71.0,55.97176287271793
73.0,81.78443754696195
73.0,43.047371263302466
44.0,36.08055208792189
44.0,23.061149660917465
58.0,58.74625211374041
58.0,74.44896314202714
64.0,66.54129482080072
64.0,49.50284857069181
27.0,12.747775542196791
27.0,65.38351657864649
75.0,84.17477855490137
75.0,59.49520682434206
53.0,53.507607849085616
53.0,71.55143929382217
72.0,78.70161778347159
72.0,84.45516942681479
72.0,80.37290041718461
72.0,45.88428955291033
64.0,73.87579037082219
64.0,45.63308719782765
63.0,70.13818280108768
63.0,78.50921301670536
64.0,67.32493685453892
64.0,68.78284954425249
37.0,28.786951273451734
37.0,38.78453082306493
44.0,42.537328444422485
44.0,47.639915549069485
37.0,31.435769338032514
37.0,58.97553333817427
